Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,781056
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,797577
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,813203
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,816371
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,817893
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,818326
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,821003
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1106008
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1113489
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1134699
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1138890
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1139847
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1144154
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1145860
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1651526
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1651527
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1651528
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1651529
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1753086
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,1814820
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,2528847
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,2569434
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,2569435
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,2569437
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,2795808
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,2878769
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3114989
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3115778
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3118225
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3200290
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3485016
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3485017
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3634783
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3684827
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3684834
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,3963085
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4316448
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4368302
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4392634
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4397178
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4410919
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4414813
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4457490
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4463032
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4478632
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__pGrfC26;,f__Unclassified;,g__Unclassified;,4481489
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,837
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,73608
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,105063
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,105220
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,112651
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,112707
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,119680
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,119867
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,120842
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,121711
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,122032
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,122375
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,123977
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,124925
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,126212
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,126690
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,138956
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,140627
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,140689
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,142964
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,144092
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,144266
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,178792
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,182769
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,193033
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,198216
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,240025
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,240841
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,252451
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,252920
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,269121
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,305084
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,305849
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,324396
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,330020
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,388833
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,395774
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,405199
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,514701
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,520629
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,523571
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,528762
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,530020
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,530733
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,565152
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,609266
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,615168
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,630637
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,657080
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,667948
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,668846
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,689490
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,696940
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,701228
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,702901
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,705448
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,709277
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,723920
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,732358
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,756339
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,780205
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,823240
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1127611
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1138031
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1140740
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1145311
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1521570
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1533630
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1633126
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1684054
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1707175
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1719719
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1719722
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1799073
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1863170
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1957347
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1961475
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2078987
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2288949
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2289926
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2493161
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2569436
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2569438
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2569439
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2577989
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2577991
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2649271
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2748302
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2757724
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3114987
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3118227
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3151316
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3260443
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3420260
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3485023
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3485026
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3512690
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3581597
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3825326
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3825331
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4056775
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4106703
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4129989
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4310894
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4331544
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4332217
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4332645
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4338251
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4356276
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4359076
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4361225
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4372024
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4372029
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4375574
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4375778
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4381185
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4392640
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4410891
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4421107
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4446083
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4446469
k__Archaea;,p__Crenarchaeota;,c__MCG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4464794
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,202925
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,260063
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,801940
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,836195
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1133015
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1143371
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2335039
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2804887
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2804901
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,2963552
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,3825327
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4298210
k__Archaea;,p__Crenarchaeota;,c__MHVG;,o__Unclassified;,f__Unclassified;,g__Unclassified;,4417895
k__Archaea;,p__Crenarchaeota;,c__pISA9;,o__Unclassified;,f__Unclassified;,g__Unclassified;,50397
k__Archaea;,p__Crenarchaeota;,c__pISA9;,o__Unclassified;,f__Unclassified;,g__Unclassified;,141899
k__Archaea;,p__Crenarchaeota;,c__pISA9;,o__Unclassified;,f__Unclassified;,g__Unclassified;,184033
k__Archaea;,p__Crenarchaeota;,c__pISA9;,o__Unclassified;,f__Unclassified;,g__Unclassified;,556228
k__Archaea;,p__Crenarchaeota;,c__pISA9;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1129377
k__Archaea;,p__Crenarchaeota;,c__pOWA133;,o__Unclassified;,f__Unclassified;,g__Unclassified;,883
k__Archaea;,p__Crenarchaeota;,c__pOWA133;,o__Unclassified;,f__Unclassified;,g__Unclassified;,141876
k__Archaea;,p__Crenarchaeota;,c__pOWA133;,o__Unclassified;,f__Unclassified;,g__Unclassified;,533567
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,937
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,43314
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,111678
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,163550
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,173183
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,173953
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,195473
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,629791
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,660958
k__Archaea;,p__Crenarchaeota;,c__pUWA2;,o__Unclassified;,f__Unclassified;,g__Unclassified;,1143839
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__AK31;,f__Unclassified;,g__Unclassified;,124873
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__AK31;,f__Unclassified;,g__Unclassified;,204290
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__AK31;,f__Unclassified;,g__Unclassified;,583985
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__AK31;,f__Unclassified;,g__Unclassified;,646621
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__AK31;,f__Unclassified;,g__Unclassified;,677065
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__AK31;,f__Unclassified;,g__Unclassified;,800846
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,1029
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,36985
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,155495
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,155684
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,238620
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,1129716
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,4466258
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,155789
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Cenarchaeum;,660017
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,1105
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,34469
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,108921
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,108923
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,108964
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,108965
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,148729
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,323489
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,324034
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,347857
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,347913
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,862101
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,1074804
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,1050
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,79249
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,108953
k__Archaea;,p__Crenarchaeota;,c__Thaumarchaeota;,o__Cenarchaeales;,f__Cenarchaeaceae;,g__Nitrosopumilus;,152483
